issn,issn_alt,context_name,journal_url,language
2178-5694,,Conversas & Controvérsias,http://revistaseletronicas.pucrs.br/ojs/index.php/conversasecontroversias,Portuguese
0101-465X,1981-2582,Educação,http://revistaseletronicas.pucrs.br/ojs/index.php/faced,English
0101-3335,1984-7726,Letras de Hoje,http://revistaseletronicas.pucrs.br/ojs/index.php/fale,Portuguese
1677-9509,,Textos & Contextos (Porto Alegre),http://revistaseletronicas.pucrs.br/ojs/index.php/fass,Portuguese
0101-4064,1980-864X,Estudos Ibero-Americanos,http://revistaseletronicas.pucrs.br/ojs/index.php/iberoamericana,English
1983-4012,,Intuitio,http://revistaseletronicas.pucrs.br/ojs/index.php/intuitio,Portuguese
1984-4301,,Letrônica,http://revistaseletronicas.pucrs.br/ojs/index.php/letronica,Portuguese
1982-8527,1983-4276,Navegações,http://revistaseletronicas.pucrs.br/ojs/index.php/navegacoes,Portuguese
2178-3748,,Oficina do Historiador,http://revistaseletronicas.pucrs.br/ojs/index.php/oficinadohistoriador,Portuguese
2357-9641,,PAJAR - Pan-American Journal of Aging Research,http://revistaseletronicas.pucrs.br/ojs/index.php/pajar,English
2179-8435,,Educação Por Escrito,http://revistaseletronicas.pucrs.br/ojs/index.php/porescrito,Portuguese
1415-0549,1980-3729,Revista FAMECOS,http://revistaseletronicas.pucrs.br/ojs/index.php/revistafamecos,Portuguese
0103-5371,1980-8623,Psico,http://revistaseletronicas.pucrs.br/ojs/index.php/revistapsico,English
1806-5562,1980-6108,Scientia Medica,http://revistaseletronicas.pucrs.br/ojs/index.php/scientiamedica,English
2526-8848,,Scriptorium,http://revistaseletronicas.pucrs.br/ojs/index.php/scriptorium,Portuguese
0103-314X,1980-6736,Teocomunicação,http://revistaseletronicas.pucrs.br/ojs/index.php/teo,Portuguese
0042-3955,1984-6746,Veritas (Porto Alegre),http://revistaseletronicas.pucrs.br/ojs/index.php/veritas,Portuguese
2519-7754,,Acta Botánica Cubana,http://revistasgeotech.com/index.php/abc,Spanish
2410-7492,,Poeyana,http://revistasgeotech.com/index.php/poey,Spanish
2305-6126,,Revista Cubana de Geografía,http://revistasgeotech.com/index.php/rcg,Spanish
1665-8620,2683-1937,LOGOS Revista de Filosofía,http://revistasinvestigacion.lasalle.mx/index.php/LOGOS,Spanish
2448-5160,,"Memorias del Concurso Lasallista de Investigación, Desarrollo e innovación",http://revistasinvestigacion.lasalle.mx/index.php/mclidi,Spanish
2395-9819,,MUUCH' XÍIMBAL CAMINEMOS JUNTOS,http://revistasinvestigacion.lasalle.mx/index.php/muxi,Spanish
1665-8612,,Revista del Centro de Investigación de la Universidad la Salle,http://revistasinvestigacion.lasalle.mx/index.php/recein,Spanish
2744-8339,,Revista Retos y Perspectivas Sociales -E,http://revistasitfip.comunisoft.com/index.php/rpse,Spanish
1688-4949,2393-6444,Revista Universitaria de la Educación Física y el Deporte,http://revistasiuacj.edu.uy/index.php/rev1,Spanish
2600-5573,,INNOVATION & DEVELOPMENT IN ENGINEERING AND APPLIED SCIENCES,http://revistasojs.utn.edu.ec/index.php/ideas,Spanish
1390-910X,,La U Investiga,http://revistasojs.utn.edu.ec/index.php/lauinvestiga,Spanish
2661-6785,,"Recinatur International Journal of Applied Sciences, Nature and Tourism",http://revistasojs.utn.edu.ec/index.php/recinatur,Spanish
2304-7887,,Revista de la Secretaría del Tribunal Permanente de Revisión,http://revistastpr.com/index.php/rstpr,Spanish
0185-6618,,Ciencia y Universidad,http://revistasuas.com/index.php/Ciencia_y_Universidad,Spanish
2595-9689,,Revista Jurídica Trabalho e Desenvolvimento Humano,http://revistatdh.org/index.php/Revista-TDH,Portuguese
2697-2719,,Tekoporá. Revista Latinoamericana de Humanidades Ambientales y Estudios Territoriales. ISSN 2697-2719,http://revistatekopora.cure.edu.uy/index.php/reet,English
1668-3633,,Revista Telar ISSN 1668-3633,http://revistatelar.ct.unt.edu.ar/index.php/revistatelar,Spanish
2707-739X,,Teoría y Práctica: Revista Peruana de Psicología CPsP-CDR-I,http://revistateoriaypractica.com/index.php/rtyp,English
2318-373X,,Terceiro Milênio: Revista Crítica de Sociologia e Política,http://revistaterceiromilenio.uenf.br/index.php/rtm,Portuguese
1808-6470,2525-5096,THEMIS: Revista da Esmec,http://revistathemis.tjce.jus.br/index.php/THEMIS,Portuguese
0187-8336,2007-2422,Tecnología y ciencias del agua,http://revistatyca.org.mx/index.php/tyca,Spanish
0717-408X,0719-4013,Ciencias de la Actividad Física UCM,http://revistaucmaule.ucm.cl/index.php/revistacaf,English
0556-705X,,REVISTA VALENCIANA DE FILOLOGIA,http://revistavalencianadefilologia.net/index.php/rvf,Spanish
2525-6025,,Revista Vincci - Periódico Científico do UniSATC,http://revistavincci.satc.edu.br/ojs/index.php/Revista-Vincci,Portuguese
1981-4062,,Viso: Cadernos de estética aplicada,http://revistaviso.com.br/ojs/index.php/viso,English
1885-5709,1885-8252,Revista Catalana de Dret Públic,http://revistes.eapc.gencat.cat/index.php/rcdp,Catalan
0212-5056,2013-1453,Revista de Llengua i Dret,http://revistes.eapc.gencat.cat/index.php/rld,English
1578-8946,2014-4539,Athenea Digital. Revista de pensamiento e investigación social,http://revistes.uab.cat:8100/athenea,Spanish
2014-5039,2462-6384,Obra digital,http://revistesdigitals.uvic.cat/index.php/obradigital,Spanish
2175-2850,,RevIU. Revista Informação & Universidade,http://reviu.febab.org.br/index.php/reviu,Portuguese
2444-023X,,Estudios Humanísticos. Filología,http://revpubli.unileon.es/ojs/index.php/EEHHFilologia,Spanish
2444-0248,,Estudios Humanísticos. Historia,http://revpubli.unileon.es/ojs/index.php/EEHHHistoria,Spanish
2444-0280,,Lectura y Signo,http://revpubli.unileon.es/ojs/index.php/LectSigno,Spanish
1988-3021,,Ambiociencias,http://revpubli.unileon.es/ojs/index.php/ambioc,Spanish
2695-8481,,Añada: revista d'estudios llioneses,http://revpubli.unileon.es/ojs/index.php/anada,Spanish
2174-0747,,Revista de Artes Marciales Asiáticas,http://revpubli.unileon.es/ojs/index.php/artesmarciales,English
2444-0221,,Cuestiones de género: de la igualdad y la diferencia,http://revpubli.unileon.es/ojs/index.php/cuestionesdegenero,Spanish
2444-0256,,De Arte. Revista de Historia del Arte,http://revpubli.unileon.es/ojs/index.php/dearte,Spanish
0210-6167,,Estudios humanísticos,http://revpubli.unileon.es/ojs/index.php/eh,Spanish
1137-2702,2529-8941,Revista Jurídica de la Universidad de León,http://revpubli.unileon.es/ojs/index.php/juridica,Spanish
2444-0272,,Polígonos. Revista de Geografía,http://revpubli.unileon.es/ojs/index.php/poligonos,Spanish
2444-832X,2531-2219,Sinología hispánica. China Studies Review,http://revpubli.unileon.es/ojs/index.php/sinologia,English
2359-8646,2359-8654,Nonconventional Technologies Review,http://revtn.ro/index.php/revtn,English
1012-0009,2437-0568,Les Cahiers du CREAD,http://revue.cread.dz/index.php/les-cahiers-du-cread,French
2170-127X,,Journal of Materials and Engineering Structures « JMES »,http://revue.ummto.dz/index.php/JMES,English
2170-0583,,الممارسات اللغوية,http://revue.ummto.dz/index.php/pla,Vietnamese
1817-423X,,Recherches Africaines,http://revues.ml/index.php/recherches,French
1112-8615,,Revue jurisprudence,http://revues.univ-biskra.dz/index.php/ijdl,Arabic
2756-4851,2756-486X,Nnamdi Azikiwe University Journal of Communication and Media Studies,http://rex.commpan.com/index.php/naujocom,English
2448-6051,,Revista de la Facultad de Contaduría y Ciencias Administrativas,http://rfcca.umich.mx/index.php/rfcca,Spanish
2410-1192,,Известия Алтайского отделения Русского географического общества,http://rgo-journal.ru/index.php/babrgs,Russian
2156-7808,,Études Ricoeuriennes / Ricoeur Studies,http://ricoeur.pitt.edu/ojs/index.php/ricoeur,French
1022-6508,1681-5653,Revista Iberoamericana de Educación,http://rieoei.org/RIE,Portuguese
2184-4569,,"Revista Internacional de Educação, Saúde e Ambiente",http://riesa.mundis.pt/index.php/riesa,Portuguese
2036-6728,,Rivista Italiana di Filosofia del Linguaggio,http://rifl.unical.it/index.php/rifl,English
2250-8139,,Revista de Investigación del Departamento de Humanidades y Ciencias Sociales,http://rihumso.unlam.edu.ar/index.php/humanidades,Spanish
2409-1618,2518-6868,Revista de Investigación e Innovación Agropecuaria y de Recursos Naturales,http://riiarn.agro.umsa.bo/index.php/RIIARn,English
2683-6963,,Revista de Investigación en Economía y Responsabilidad Social,http://riners.unlam.edu.ar/index.php/riners,Spanish
2695-2785,,Revista Infancia y Salud,http://rinsad.uca.es/ojs3/index.php/rinsad,English
2447-5955,,Revista Interdisciplinar de Tecnologias e Educação,http://rinte.ifsp.edu.br/index.php/RInTE,Portuguese
1780-678X,,Image & Narrative,http://risejournal.eu/index.php/imagenarrative,English
2398-7685,,Review of Irish Studies in Europe,http://risejournal.eu/index.php/rise,English
2337-6449,,AGRONISMA,http://riset.unisma.ac.id/index.php/AGRNM,English
2714-7398,,Jurnal Ilmiah Ahwal Syakhshiyyah (JAS),http://riset.unisma.ac.id/index.php/JAS,Indonesian
2776-2033,,JPMI: Jurnal Pendidikan Madrasah Ibtidaiyah,http://riset.unisma.ac.id/index.php/JPMI,English
2598-9898,2654-2811,JU-ke (Jurnal Ketahanan Pangan),http://riset.unisma.ac.id/index.php/JU-ke,English
2302-7819,,Language-Edu,http://riset.unisma.ac.id/index.php/LANG,English
2715-4890,,English Language Teaching and Research Journal (ELTAR-J),http://riset.unisma.ac.id/index.php/LTAR,English
2337-8425,,NOSI,http://riset.unisma.ac.id/index.php/NOSI,Indonesian
2339-1111,,Jurnal Sosial Ekonomi Pertanian dan Agribisnis,http://riset.unisma.ac.id/index.php/SEAGRI,Indonesian
2337-6325,,Turatsuna : Jurnal Keislaman dan Pendidikan,http://riset.unisma.ac.id/index.php/TRSN,Indonesian
2087-068X,,Vicratina: Jurnal Pendidikan Islam,http://riset.unisma.ac.id/index.php/fai,English
2599-3070,2656-4572,Folium : Jurnal Ilmu Pertanian,http://riset.unisma.ac.id/index.php/faperta,English
2337-7720,2337-7739,Jurnal Rekayasa Sipil,http://riset.unisma.ac.id/index.php/ft,Indonesian
0854-7254,,Dinamika: Jurnal Ilmiah Ilmu Hukum,http://riset.unisma.ac.id/index.php/jdh,Indonesian
1693-7864,2597-4017,JEMA: Jurnal Ilmiah Bidang Akuntansi dan Manajemen,http://riset.unisma.ac.id/index.php/jema,English
2302-7150,,JIAGABI,http://riset.unisma.ac.id/index.php/jiagabi,Indonesian
2337-6384,,"Jurnal Penelitian, Pendidikan, dan Pembelajaran",http://riset.unisma.ac.id/index.php/jp3,Indonesian
2442-4668,2656-4564,Jurnal Pendidikan Matematika (JPM),http://riset.unisma.ac.id/index.php/jpm,English
2302-7061,,Jurnal Ilmiah Riset Akuntansi,http://riset.unisma.ac.id/index.php/jra,English
2654-9492,,Science Elektro,http://riset.unisma.ac.id/index.php/jte,Indonesian
2657-1692,,Jurnal SAINS ALAMI (Known Nature),http://riset.unisma.ac.id/index.php/mipa,English
0854-5464,,An-Natiq Jurnal Kajian Islam Interdisipliner,http://riset.unisma.ac.id/index.php/natiq,English
2302-7010,,Negara dan Keadilan,http://riset.unisma.ac.id/index.php/negkea,Indonesian
2614-3852,2614-3992,Yurispruden: Jurnal Fakultas Hukum Universitas Islam Malang,http://riset.unisma.ac.id/index.php/yur,Indonesian
2039-2362,,IL CAPITALE CULTURALE. Studies on the Value of Cultural Heritage,http://riviste.unimc.it/index.php/cap-cult,Italian
2385-1341,,Picenum Seraphicum - Rivista di studi storici e francescani,http://riviste.unimc.it/index.php/pi_ser,Italian
2723-9020,,"POLYTHESIS. Filologia, Interpretazione e Teoria della Letteratura",http://riviste.unimc.it/index.php/polythesis,English
2704-7148,,Quaderno di storia del penale e della giustizia,http://riviste.unimc.it/index.php/qspg,Italian
2602-0467,,Romanian Journal of Clinical Research,http://rjcronline.com/index.php/rjcr,English
0719-7942,,Revista Jurídica Digital UANDES,http://rjd.uandes.cl/index.php/rjduandes,Spanish
2710-4931,,"Research Journal of Engineering, Science and Technology International",http://rjesti.com/index.php/rjesti,English
1026-2296,,Russian Journal of Herpetology,http://rjh.folium.ru/index.php/rjh,English
0585-749X,,Studii și articole de istorie,http://rjhis.ro/ojs/index.php/sai,English
2675-3359,,Revista Mineira de Recursos Hídricos,http://rmrh.igam.mg.gov.br/ojs3/index.php/NM,Portuguese
2217-4605,,Biologica Nyssana,http://rnserver.pmf.ni.ac.rs/bionys/index.php/bionys,English
2600-5905,,PROYECTO integrador de saberes,http://robertocamana.com/openjournal/index.php/pis,Spanish
2594-8474,,Revista de Odontologia Contemporânea,http://rocfpm.com/index.php/revista,Portuguese
2226-0986,,Rossica antiqua,http://rossica-antiqua.ru/index.php/rossica,Russian
2595-0630,,REVISTA ELETRÔNICA DA PGE-RJ,http://rpgerj.openjournalsolutions.com.br/index.php/pge,Portuguese
1560-957X,,Российский психиатрический журнал,http://rpj.serbsky.ru/index.php/rpj,Russian
1027-9636,2415-7007,RADIO PHYSICS AND RADIO ASTRONOMY,http://rpra-journal.org.ua/index.php/ra,Russian
1841-1940,2559-5490,Revista Română de Biblioteconomie și Știința Informării = Romanian Journal of Library and Information Science,http://rrbsi.ro/index.php/rrbsi,English
2717-5138,,Recent Research in Endocrinology and Metabolic Disorder,http://rriemd.mcmata.com/index.php/rriemd,English
2287-0903,,Vacana,http://rs.mfu.ac.th/ojs/index.php/vacana,Thai
2177-7381,2526-9666,Revista Saberes Acadêmicos,http://rsa.fcetm.br/index.php/rsa,Portuguese
0485-8972,,Radiotekhnika,http://rt.nure.ua/0485-8972,English
0797-9789,1688-499X,Revista Uruguaya de Ciencia Política,http://rucp.cienciassociales.edu.uy/index.php/rucp,English
1814-8654,,Пернатые хищники и их охрана,http://rusraptors.ru/index.php/RC,English
0515-2712,,Acta Albertina Ratisbonensia,http://rzbvm060.uni-regensburg.de/index.php/albertina,German
1857-0003,2587-3202,Stiinta agricola,http://sa.uasm.mdsa,English
2711-4775,,Sabia Revista Científica,http://sabia.unipacifico.edu.co/index.php/sabia,Spanish
2501-1960,2501-3165,Scientific Annals of Economics and Business,http://saeb.feaa.uaic.ro/index.php/saeb,English
2717-7831,,Turkey Health Literacy Journal,http://saglikokuryazarligidergisi.com/index.php/soyd,Turkish
1412-4424,,Jurnal Sagu,http://sagu.ejournal.unri.ac.id/index.php/JSG,English
1117-6210,2756-6803,Sahel Journal of Veterinary Sciences,http://saheljvs.org/index.php/saheljvs,English
2797-1244,2797-183X,Sainsbertek Jurnal Ilmiah Sains & Teknologi,http://sainsbertek.machung.ac.id/index.php/sbtek,Indonesian
2685-5143,2716-0386,"SALASIKA: Indonesian Journal of Gender, Women, Child, and Social Inclusion's Studies",http://salasika.org/index.php/SJ,English
1840-3956,,Acta Medica Saliniana,http://saliniana.com.ba/index.php/ams,English
0036-3634,1606-7916,Salud Pública de México,http://saludpublica.mx/index.php/spm,Spanish
1676-8558,2178-2466,Revista Direito e Justiça: Reflexões Sociojurídicas,http://san.uri.br/revistas/index.php/direitoejustica,Portuguese
1980-7805,2177-1499,Revista Direitos Culturais,http://san.uri.br/revistas/index.php/direitosculturais,Portuguese
2358-0216,,Revista GESTO: Revista de Gestão Estratégica de Organizações,http://san.uri.br/revistas/index.php/gesto,Portuguese
2594-9950,,Revista Missioneira,http://san.uri.br/revistas/index.php/missioneira,Portuguese
2594-7877,,Revista Interdisciplinar em Ciências da Saúde e Biológicas,http://san.uri.br/revistas/index.php/ricsb,Portuguese
2183-3869,2183-9956,SAUC - Street Art and Urban Creativity,http://sauc.website/index.php/sauc,English
1518-8221,,Educação Matemática em Revista - RS,http://sbem.iuri0094.hospedagemdesites.ws/revista/index.php/EMR-RS,Portuguese
1517-3941,2317-904X,Educação Matemática em Revista,http://sbem.iuri0094.hospedagemdesites.ws/revista/index.php/emr,Portuguese
2531-0046,,Small Business International Review,http://sbir.upct.es/index.php/sbir,English
2289-7658,2716-5876,Selangor Business Review,http://sbr.journals.unisel.edu.my/ojs/index.php/sbr,English
2344-1321,,STUDIES AND SCIENTIFIC RESEARCHES. ECONOMICS EDITION,http://sceco.ub.ro/index.php/SCECO,English
2312-2773,,News of Science and Education,http://scieduc.info/ojs_en/index.php/en_ojs,English
2655-3252,,International Conference on Mathematics and Science Education of Universitas Pendidikan Indonesia,http://science.conference.upi.edu/proceeding/index.php/ICMScE,English
2089-6514,,"Biology, Medicine, & Natural Product Chemistry",http://sciencebiology.org/index.php/BIOMEDICH,English
2664-9756,2664-9764,Journal of Economic Impact,http://scienceimpactpub.com/journals/index.php/jei,English
2788-6174,2788-6182,Journal of Social Sciences Advancement,http://scienceimpactpub.com/journals/index.php/jssa,English
2449-285X,,"HISTORY, ARCHAEOLOGY, ETHNOLOGY",http://sciencejournals.ge/index.php/HAE,English
2667-9612,,PHILOLOGICAL RESEARCHES,http://sciencejournals.ge/index.php/NJ,English
2349-4352,,Journal of Advancements in Library Sciences,http://sciencejournals.stmjournals.in/index.php/JoALS,English
2229-6999,,Journal of Modern Chemistry & Chemical Technology,http://sciencejournals.stmjournals.in/index.php/JoMCCT,English
2349-3682,,Research & Reviews: Journal of Agricultural Science and Technology,http://sciencejournals.stmjournals.in/index.php/RRJoAST,English
2349-3704,,Research & Reviews: Journal of Dairy Science and Technology,http://sciencejournals.stmjournals.in/index.php/RRJoDST,English
2278-2257,2348-9553,Research & Reviews: Journal of Herbal Science,http://sciencejournals.stmjournals.in/index.php/RRJoHS,English
2348-9545,,Research & Reviews: A Journal of Life Sciences,http://sciencejournals.stmjournals.in/index.php/RRJoLS,English
2347-9973,,Research & Reviews: Journal of Physics,http://sciencejournals.stmjournals.in/index.php/RRJoPHY,English
2348-7909,,Research & Reviews: Journal of Statistics,http://sciencejournals.stmjournals.in/index.php/RRJoST,English
2349-3690,,Research & Reviews: Journal of Veterinary Science and Technology,http://sciencejournals.stmjournals.in/index.php/RRJoVST,English
2690-5191,,Medicine and Clinical Science,http://sciencexcel.net/medicine-and-clinical-science,English
2595-1165,,Scientia Canonica,http://scientiacanonica.org/index.php/sc,English
2594-1321,,Scientia Fungorum,http://scientiafungorum.org.mx/index.php/micologia,Spanish
2675-2999,,Scientia Generalis,http://scientiageneralis.com.br/index.php/SG,Portuguese
2224-0020,,Scientia Militaria - South African Journal of Military Studies,http://scientiamilitaria.journals.ac.za/pub/pub,English
2345-4695,,"Journal of Entrepreneurship, Business and Economics",http://scientificia.com/index.php/JEBE,English
